experiment_id,result_group,model,dataset,seed,summary_path,checkpoint_path,config_path,predictions_path,n,cer,wer,exact,pred_len_mean,blank_logit_penalty,checkpoint_epoch,checkpoint_val_cer,grouped_domains,included_in_thesis,notes,cyrillic_handwriting_cer,cyrillic_handwriting_wer,cyrillic_handwriting_exact,hkr_words_cer,hkr_words_wer,hkr_words_exact,school_notebooks_clean_cer,school_notebooks_clean_wer,school_notebooks_clean_exact
penalty_m0p9,needs_review,penalty_m0p9,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m0p9/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m0p9/predictions.jsonl,6000,0.10692867168559397,0.39615076182838815,0.554,7.763166666666667,-0.9,58,0.10839606992471609,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.1347811333559552,0.49749886311959984,0.5,0.08502301890488785,0.3339455157636976,0.542,0.11003454376948353,0.3864087301587302,0.62
penalty_m1p0,needs_review,penalty_m1p0,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m1p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m1p0/predictions.jsonl,6000,0.10686487176215388,0.39561614541566426,0.5541666666666667,7.769,-1.0,58,0.10839606992471609,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.1347811333559552,0.49749886311959984,0.5,0.08502301890488785,0.3327211509029691,0.5425,0.10978178448057967,0.3864087301587302,0.62
penalty_m1p1,needs_review,penalty_m1p1,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m1p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m1p1/predictions.jsonl,6000,0.10686487176215388,0.3954824913124833,0.5543333333333333,7.775833333333333,-1.1,58,0.10839606992471609,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.134916864608076,0.49704411095952705,0.5005,0.08477813693799588,0.33210896847260485,0.543,0.11003454376948353,0.38740079365079366,0.6195
penalty_m1p2,needs_review,penalty_m1p2,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m1p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_fg_v1_val/penalty_m1p2/predictions.jsonl,6000,0.1067585385564204,0.39427960438385456,0.5556666666666666,7.7796666666666665,-1.2,58,0.10839606992471609,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.1349847302341364,0.4961346066393815,0.501,0.0846312077578607,0.3308846036118763,0.545,0.10978178448057967,0.38591269841269843,0.621
penalty_0p0,needs_review,penalty_0p0,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_0p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_0p0/predictions.jsonl,6000,0.106014206116286,0.4041700080192462,0.5466666666666666,7.7123333333333335,0.0,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.130844927044452,0.4906775807185084,0.5065,0.08663923988637477,0.3526170798898072,0.5175,0.10851798803606033,0.3933531746031746,0.616
penalty_m0p1,needs_review,penalty_m0p1,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p1/predictions.jsonl,6000,0.1059929394751393,0.40363539160652234,0.547,7.718,-0.1,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.130844927044452,0.4906775807185084,0.5055,0.08673719267313156,0.352310988674625,0.518,0.10826522874715645,0.39186507936507936,0.6175
penalty_m0p2,needs_review,penalty_m0p2,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p2/predictions.jsonl,6000,0.10590787291055251,0.4024325046778936,0.5478333333333333,7.723166666666667,-0.2,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13077706141839157,0.48931332423829016,0.5065,0.08668821627975316,0.35139271502907865,0.518,0.10809672255455388,0.39037698412698413,0.619
penalty_m0p3,needs_review,penalty_m0p3,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p3/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p3/predictions.jsonl,6000,0.10582280634596572,0.40269981288425555,0.5478333333333333,7.728666666666666,-0.3,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13064133016627077,0.49022282855843563,0.5065,0.08659026349299638,0.35139271502907865,0.518,0.10809672255455388,0.39037698412698413,0.619
penalty_m0p4,needs_review,penalty_m0p4,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p4/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p4/predictions.jsonl,6000,0.10578027306367233,0.4028334669874365,0.5476666666666666,7.734333333333334,-0.4,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13050559891414998,0.48931332423829016,0.5075,0.08663923988637477,0.3520048974594429,0.517,0.10801246945825259,0.39087301587301587,0.6185
penalty_m0p5,needs_review,penalty_m0p5,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p5/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p5/predictions.jsonl,6000,0.10567393985793884,0.40229885057471265,0.5483333333333333,7.739833333333333,-0.5,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13036986766202918,0.48885857207821737,0.508,0.08659026349299638,0.35139271502907865,0.518,0.10784396326565002,0.39037698412698413,0.619
penalty_m0p6,needs_review,penalty_m0p6,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p6/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p6/predictions.jsonl,6000,0.10586533962825911,0.40350173750334134,0.5473333333333333,7.745166666666667,-0.6,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13064133016627077,0.4906775807185084,0.5065,0.08678616906650995,0.3520048974594429,0.5175,0.1079282163619513,0.39186507936507936,0.618
penalty_m0p7,needs_review,penalty_m0p7,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p7/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p7/predictions.jsonl,6000,0.10582280634596572,0.40363539160652234,0.5473333333333333,7.751,-0.7,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13064133016627077,0.4906775807185084,0.5065,0.08673719267313156,0.3526170798898072,0.517,0.10784396326565002,0.3913690476190476,0.6185
penalty_m0p8,needs_review,penalty_m0p8,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p8/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p8/predictions.jsonl,6000,0.10571647314023223,0.4024325046778936,0.5485,7.7571666666666665,-0.8,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13050559891414998,0.4874943155979991,0.509,0.08668821627975316,0.352310988674625,0.5175,0.10767545707304743,0.39087301587301587,0.619
penalty_m0p9,needs_review,penalty_m0p9,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p9/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m0p9/predictions.jsonl,6000,0.10565267321679214,0.40269981288425555,0.5483333333333333,7.762166666666666,-0.9,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13057346454021038,0.48885857207821737,0.5075,0.08659026349299638,0.3520048974594429,0.5185,0.10750695088044486,0.39087301587301587,0.619
penalty_m1p0,needs_review,penalty_m1p0,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m1p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m1p0/predictions.jsonl,6000,0.10554634001105866,0.40216519647153165,0.5488333333333333,7.767,-1.0,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13070919579233117,0.48931332423829016,0.5075,0.08624742873934764,0.3504744413835323,0.52,0.10750695088044486,0.39087301587301587,0.619
penalty_m1p1,needs_review,penalty_m1p1,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m1p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m1p1/predictions.jsonl,6000,0.10552507336991196,0.40189788826516976,0.5493333333333333,7.769833333333334,-1.1,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.130844927044452,0.49022282855843563,0.507,0.08610049955921247,0.3492500765228038,0.522,0.10750695088044486,0.39087301587301587,0.619
penalty_m1p2,needs_review,penalty_m1p2,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m1p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_skel_v1_val/penalty_m1p2/predictions.jsonl,6000,0.10537620688188508,0.4010959636460839,0.5498333333333333,7.776,-1.2,71,0.10680107183871379,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13070919579233117,0.48931332423829016,0.5075,0.0859045939856989,0.3483318028772574,0.5225,0.10742269778414357,0.39037698412698413,0.6195
penalty_0p0,needs_review,penalty_0p0,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_0p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_0p0/predictions.jsonl,6000,0.10273914337969461,0.384255546645282,0.5663333333333334,7.7625,0.0,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12650152697658637,0.4702137335152342,0.5225,0.0846312077578607,0.3376186103458831,0.5375,0.10438958631729717,0.36607142857142855,0.639
penalty_m0p1,needs_review,penalty_m0p1,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p1/predictions.jsonl,6000,0.10256901025052104,0.38412189254210105,0.5665,7.769,-0.1,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12629793009840515,0.4693042291950887,0.5235,0.08433734939759036,0.3373125191307009,0.538,0.10447383941359845,0.36706349206349204,0.638
penalty_m0p2,needs_review,penalty_m0p2,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p2/predictions.jsonl,6000,0.10254774360937434,0.38372093023255816,0.5665,7.774,-0.2,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12650152697658637,0.4697589813551614,0.522,0.08414144382407679,0.33608815426997246,0.5395,0.10447383941359845,0.36706349206349204,0.638
penalty_m0p3,needs_review,penalty_m0p3,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p3/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p3/predictions.jsonl,6000,0.10265407681510783,0.38398823843892005,0.5663333333333334,7.780166666666666,-0.3,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12677298948082796,0.4697589813551614,0.522,0.08428837300421196,0.3357820630547903,0.54,0.10430533322099587,0.3685515873015873,0.637
penalty_m0p4,needs_review,penalty_m0p4,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p4/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p4/predictions.jsonl,6000,0.10267534345625452,0.3834536220261962,0.5668333333333333,7.783666666666667,-0.4,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12690872073294876,0.4697589813551614,0.5225,0.08419042021745518,0.3342516069788797,0.5415,0.10438958631729717,0.36904761904761907,0.6365
penalty_m0p5,needs_review,penalty_m0p5,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p5/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p5/predictions.jsonl,6000,0.1028029433031347,0.384255546645282,0.5665,7.790166666666667,-0.5,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12711231761112995,0.4697589813551614,0.5235,0.08419042021745518,0.33486378940924394,0.541,0.10464234560620103,0.37103174603174605,0.635
penalty_m0p6,needs_review,penalty_m0p6,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p6/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p6/predictions.jsonl,6000,0.1028667432265748,0.38452285485164395,0.5665,7.795,-0.6,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12718018323719035,0.4697589813551614,0.5235,0.08428837300421196,0.3357820630547903,0.5405,0.10464234560620103,0.3705357142857143,0.6355
penalty_m0p7,needs_review,penalty_m0p7,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p7/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p7/predictions.jsonl,6000,0.10293054315001489,0.3847901630580059,0.5661666666666667,7.799166666666666,-0.7,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12724804886325075,0.4702137335152342,0.523,0.08423939661083357,0.3357820630547903,0.5405,0.1048951048951049,0.37103174603174605,0.635
penalty_m0p8,needs_review,penalty_m0p8,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p8/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p8/predictions.jsonl,6000,0.10297307643230828,0.3859930499866346,0.5648333333333333,7.804666666666667,-0.8,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12751951136749237,0.4715779899954525,0.5215,0.08423939661083357,0.3376186103458831,0.538,0.10472659870250231,0.37103174603174605,0.635
penalty_m0p9,needs_review,penalty_m0p9,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p9/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m0p9/predictions.jsonl,6000,0.10297307643230828,0.38626035819299653,0.5645,7.808666666666666,-0.9,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12758737699355277,0.472487494315598,0.5205,0.08419042021745518,0.3376186103458831,0.538,0.10472659870250231,0.37103174603174605,0.635
penalty_m1p0,needs_review,penalty_m1p0,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m1p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m1p0/predictions.jsonl,6000,0.10307940963804177,0.3867949746057204,0.5641666666666667,7.812,-1.0,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12813030200203596,0.47430650295588905,0.519,0.08419042021745518,0.33823079277624735,0.5375,0.10447383941359845,0.37003968253968256,0.636
penalty_m1p1,needs_review,penalty_m1p1,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m1p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m1p1/predictions.jsonl,6000,0.10322827612606865,0.3867949746057204,0.5643333333333334,7.817833333333334,-1.1,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12833389888021718,0.47385175079581626,0.519,0.08433734939759036,0.33853688399142945,0.538,0.10455809250989974,0.37003968253968256,0.636
penalty_m1p2,needs_review,penalty_m1p2,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m1p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_ablation_gray_v1_val/penalty_m1p2/predictions.jsonl,6000,0.10348347581982902,0.3871959369152633,0.564,7.821166666666667,-1.2,75,0.10403640848964314,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12853749575839837,0.47385175079581626,0.5195,0.08443530218434714,0.33884297520661155,0.5375,0.10514786418400876,0.37103174603174605,0.635
penalty_0p0,needs_review,penalty_0p0,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_0p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_0p0/predictions.jsonl,6000,0.1028242099442814,0.38585939588345364,0.568,7.763333333333334,0.0,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12595860196810316,0.47430650295588905,0.5195,0.0846312077578607,0.3327211509029691,0.5525,0.10540062347291262,0.37549603174603174,0.632
penalty_m0p1,needs_review,penalty_m0p1,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p1/predictions.jsonl,6000,0.10278167666198801,0.38612670408981553,0.5673333333333334,7.767166666666666,-0.1,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12582287071598236,0.47385175079581626,0.5195,0.0846801841512391,0.3336394245485155,0.5505,0.10531637037661135,0.37549603174603174,0.632
penalty_m0p2,needs_review,penalty_m0p2,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p2/predictions.jsonl,6000,0.10293054315001489,0.3870622828120823,0.5665,7.771166666666667,-0.2,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12609433322022395,0.4752160072760346,0.518,0.0846801841512391,0.3342516069788797,0.5505,0.10556912966551521,0.37648809523809523,0.631
penalty_m0p3,needs_review,penalty_m0p3,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p3/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p3/predictions.jsonl,6000,0.1028454765854281,0.3870622828120823,0.5665,7.775166666666666,-0.3,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12609433322022395,0.4752160072760346,0.518,0.08453325497110392,0.3342516069788797,0.5505,0.10548487656921392,0.37648809523809523,0.631
penalty_m0p4,needs_review,penalty_m0p4,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p4/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p4/predictions.jsonl,6000,0.10259027689166773,0.3873295910184443,0.5661666666666667,7.780833333333334,-0.4,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12582287071598236,0.4747612551159618,0.5185,0.08423939661083357,0.3342516069788797,0.55,0.10531637037661135,0.37797619047619047,0.63
penalty_m0p5,needs_review,penalty_m0p5,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p5/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p5/predictions.jsonl,6000,0.10250521032708095,0.3867949746057204,0.5666666666666667,7.7865,-0.5,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12582287071598236,0.4733969986357435,0.5205,0.08419042021745518,0.3339455157636976,0.5495,0.10506361108770747,0.37797619047619047,0.63
penalty_m0p6,needs_review,penalty_m0p6,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p6/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p6/predictions.jsonl,6000,0.10261154353281443,0.3875968992248062,0.566,7.791833333333333,-0.6,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12595860196810316,0.47430650295588905,0.52,0.08419042021745518,0.33455769819406184,0.549,0.10531637037661135,0.37896825396825395,0.629
penalty_m0p7,needs_review,penalty_m0p7,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p7/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p7/predictions.jsonl,6000,0.10271787673854792,0.3879978615343491,0.5656666666666667,7.796666666666667,-0.7,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12595860196810316,0.4752160072760346,0.5195,0.08438632579096875,0.33486378940924394,0.5485,0.10540062347291262,0.37896825396825395,0.629
penalty_m0p8,needs_review,penalty_m0p8,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p8/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p8/predictions.jsonl,6000,0.10271787673854792,0.388398823843892,0.5655,7.800666666666666,-0.8,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12595860196810316,0.4761255115961801,0.519,0.08448427857772553,0.3351698806244261,0.5485,0.10523211728031005,0.37896825396825395,0.629
penalty_m0p9,needs_review,penalty_m0p9,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p9/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m0p9/predictions.jsonl,6000,0.1028242099442814,0.38893344025661586,0.5646666666666667,7.806,-0.9,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12609433322022395,0.4770350159163256,0.518,0.08458223136448231,0.3354759718396082,0.5475,0.10531637037661135,0.3794642857142857,0.6285
penalty_m1p0,needs_review,penalty_m1p0,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m1p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m1p0/predictions.jsonl,6000,0.10312194292033516,0.3892007484629778,0.5645,7.811333333333334,-1.0,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12656939260264677,0.47885402455661663,0.516,0.08472916054461749,0.33486378940924394,0.549,0.1056533827618165,0.3794642857142857,0.6285
penalty_m1p1,needs_review,penalty_m1p1,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m1p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m1p1/predictions.jsonl,6000,0.10316447620262856,0.38893344025661586,0.5645,7.816666666666666,-1.1,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12663725822870717,0.4793087767166894,0.5155,0.08472916054461749,0.3342516069788797,0.549,0.10573763585811778,0.37896825396825395,0.629
penalty_m1p2,needs_review,penalty_m1p2,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m1p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v1_val/penalty_m1p2/predictions.jsonl,6000,0.10331334269065544,0.38946805666933976,0.5645,7.822,-1.2,76,0.1036110756667092,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.12684085510688836,0.4793087767166894,0.516,0.08472916054461749,0.33486378940924394,0.549,0.10607464824332294,0.37996031746031744,0.6285
penalty_0p0,needs_review,penalty_0p0,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_0p0/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_0p0/predictions.jsonl,6000,0.10618433924545957,0.39601710772520715,0.5528333333333333,7.729,0.0,71,0.10714133809706095,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13036986766202918,0.4924965893587995,0.504,0.08360270349691448,0.327517600244873,0.549,0.11500547645125958,0.4017857142857143,0.6055
penalty_m0p1,needs_review,penalty_m0p1,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p1/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p1/predictions.jsonl,6000,0.10622687252775297,0.39615076182838815,0.5528333333333333,7.733833333333333,-0.1,71,0.10714133809706095,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13064133016627077,0.4929513415188722,0.5035,0.08355372710353609,0.3272115090296909,0.5495,0.11492122335495829,0.40228174603174605,0.6055
penalty_m0p2,needs_review,penalty_m0p2,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p2/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p2/predictions.jsonl,6000,0.10626940581004636,0.39655172413793105,0.5525,7.7396666666666665,-0.2,71,0.10714133809706095,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.130844927044452,0.49386084583901774,0.503,0.0835047507101577,0.327517600244873,0.549,0.11492122335495829,0.40228174603174605,0.6055
penalty_m0p3,needs_review,penalty_m0p3,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p3/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p3/predictions.jsonl,6000,0.10614180596316618,0.3962844159315691,0.5526666666666666,7.744166666666667,-0.3,71,0.10714133809706095,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.130844927044452,0.4929513415188722,0.5025,0.0835047507101577,0.32812978267523724,0.549,0.11441570477715056,0.40128968253968256,0.6065
penalty_m0p4,needs_review,penalty_m0p4,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p4/summary.json,,,outputs/htr_graph_v1/sweep_tri10k_local_channels_v2_fixed_maps_val/penalty_m0p4/predictions.jsonl,6000,0.1059929394751393,0.3957497995188452,0.5533333333333333,7.748,-0.4,71,0.10714133809706095,"cyrillic_handwriting,hkr_words,school_notebooks_clean",needs_decision,,0.13043773328808958,0.49113233287858116,0.5045,0.08355372710353609,0.3278236914600551,0.5495,0.11424719858454799,0.4017857142857143,0.606
